제요금입력역명,제요금입력일자,제요금일련번호,운송장접수일자,운송장번호,사용신청역명,지시일자,지시번호,화통입력일자,화통번호,화차차량번호,화물운송1단가,화물운송2단가,화물운송3단가,화차1차량수,화차2차량수,화차3차량수,화물지시종류,전세열차번호,최초등록일시,최종변경일시
장항,2014-05-20,2,41778,33317,장항,2014-05-20,2,2014-05-20,68193,20973,,26700,379900,1,1,1,탁송취소,,2014-05-20 16:36,2014-05-20 16:36
장항,2014-05-20,3,41778,33317,장항,2014-05-20,3,2014-05-20,68188,20773,,26700,379900,1,1,1,탁송취소,,2014-05-20 16:37,2014-05-20 16:37
장항,2014-05-21,1,41780,34022,장항,2014-05-21,1,2014-05-21,71240,20968,,26700,379900,1,1,1,탁송취소,,2014-05-21 12:52,2014-05-21 12:52
장항,2014-05-21,2,41780,34022,장항,2014-05-21,2,2014-05-21,71239,20634,,26700,379900,1,1,1,탁송취소,,2014-05-21 12:53,2014-05-21 12:53
장항,2014-05-21,3,41780,34022,장항,2014-05-21,3,2014-05-21,71238,20517,,26700,379900,1,1,1,탁송취소,,2014-05-21 12:53,2014-05-21 12:53
장항,2014-05-22,1,41780,34051,장항,2014-05-22,1,2014-05-22,76032,20634,,26700,379900,1,1,1,탁송취소,,2014-05-22 13:26,2014-05-22 13:26
장항,2014-05-22,2,41780,34051,장항,2014-05-22,2,2014-05-22,76651,20897,,26700,379900,1,1,1,탁송취소,,2014-05-22 15:48,2014-05-22 15:48
장항,2014-05-22,3,41780,34051,장항,2014-05-22,3,2014-05-22,76650,20868,,26700,379900,1,1,1,탁송취소,,2014-05-22 15:48,2014-05-22 15:48
장항,2014-05-23,3,41782,34627,장항,2014-05-23,1,2014-05-23,81429,20473,,26700,379900,1,1,1,탁송취소,,2014-05-23 17:01,2014-05-23 17:01
장항,2014-05-23,4,41782,34627,장항,2014-05-23,2,2014-05-23,81431,20712,,26700,379900,1,1,1,탁송취소,,2014-05-23 17:02,2014-05-23 17:02
장항,2014-05-23,5,41782,34627,장항,2014-05-23,3,2014-05-23,81435,20887,,26700,379900,1,1,1,탁송취소,,2014-05-23 17:02,2014-05-23 17:02
동안,2014-05-21,1,41779,33440,동안,2014-05-21,1,2014-05-21,70284,499687,,26700,379900,1,1,1,탁송취소,,2014-05-21 13:05,2014-05-30 17:02
옥계,2014-06-03,1,41792,37683,옥계,2014-06-03,1,2014-06-03,40996,847526,,26700,379900,1,1,1,탁송취소,,2014-06-03 20:30,2014-06-03 20:30
옥계,2014-06-03,2,41792,37683,옥계,2014-06-03,2,2014-06-03,41002,848663,,26700,379900,1,1,1,탁송취소,,2014-06-03 20:37,2014-06-03 20:37
장항,2014-06-09,1,41798,39484,장항,2014-06-09,1,2014-06-09,55800,20634,,26700,379900,1,1,1,탁송취소,,2014-06-09 12:46,2014-06-09 12:46
장항,2014-06-10,1,41800,40076,장항,2014-06-10,1,2014-06-10,60877,20638,,26700,379900,1,1,1,탁송취소,,2014-06-10 16:33,2014-06-10 16:33
장항,2014-06-13,1,41803,40886,장항,2014-06-13,1,2014-06-13,74008,20521,,26700,379900,1,1,1,탁송취소,,2014-06-13 15:14,2014-06-13 15:14
장항,2014-06-13,2,41803,40886,장항,2014-06-13,2,2014-06-13,74010,20677,,26700,379900,1,1,1,탁송취소,,2014-06-13 15:19,2014-06-13 15:19
장항,2014-06-18,1,41807,42326,장항,2014-06-18,1,2014-06-18,11169,20869,,26700,379900,1,1,1,탁송취소,,2014-06-18 14:21,2014-06-18 14:21
장항,2014-06-18,2,41807,42326,장항,2014-06-18,2,2014-06-18,11167,20808,,26700,379900,1,1,1,탁송취소,,2014-06-18 14:21,2014-06-18 14:21
장항,2014-06-19,1,41808,42766,장항,2014-06-19,1,2014-06-19,16005,20713,,26700,379900,1,1,1,탁송취소,,2014-06-19 15:29,2014-06-19 15:29
장항,2014-06-19,2,41808,42766,장항,2014-06-19,2,2014-06-19,16001,20638,,26700,379900,1,1,1,탁송취소,,2014-06-19 15:30,2014-06-19 15:30
옥계,2014-06-19,1,41803,40924,옥계,2014-06-19,1,2014-06-19,15563,849535,26700,26700,,1,1,1,착역변경 ,,2014-06-19 18:27,2014-06-19 18:27
옥계,2014-06-19,2,41803,40924,옥계,2014-06-19,2,2014-06-19,15562,849420,26700,26700,,1,1,1,착역변경 ,,2014-06-19 18:27,2014-06-19 18:27
옥계,2014-06-19,3,41803,40924,옥계,2014-06-19,3,2014-06-19,15561,849402,26700,26700,,1,1,1,착역변경 ,,2014-06-19 18:27,2014-06-19 18:27
옥계,2014-06-19,4,41803,40924,옥계,2014-06-19,4,2014-06-19,15560,849031,26700,26700,,1,1,1,착역변경 ,,2014-06-19 18:27,2014-06-19 18:27
옥계,2014-06-19,5,41803,40924,옥계,2014-06-19,5,2014-06-19,15559,848794,26700,26700,,1,1,1,착역변경 ,,2014-06-19 18:27,2014-06-19 18:27
옥계,2014-06-19,6,41803,40924,옥계,2014-06-19,6,2014-06-19,15558,848671,26700,26700,,1,1,1,착역변경 ,,2014-06-19 18:27,2014-06-19 18:27
옥계,2014-06-19,7,41803,40924,옥계,2014-06-19,7,2014-06-19,15557,848479,26700,26700,,1,1,1,착역변경 ,,2014-06-19 18:27,2014-06-19 18:27
옥계,2014-06-19,8,41803,40924,옥계,2014-06-19,8,2014-06-19,15556,848401,26700,26700,,1,1,1,착역변경 ,,2014-06-19 18:27,2014-06-19 18:27
옥계,2014-06-19,9,41803,40924,옥계,2014-06-19,9,2014-06-19,15555,847347,26700,26700,,1,1,1,착역변경 ,,2014-06-19 18:27,2014-06-19 18:27
옥계,2014-06-19,10,41803,40924,옥계,2014-06-19,10,2014-06-19,15554,839507,26700,26700,,1,1,1,착역변경 ,,2014-06-19 18:28,2014-06-19 18:28
옥계,2014-06-19,11,41803,40924,옥계,2014-06-19,11,2014-06-19,15553,838313,26700,26700,,1,1,1,착역변경 ,,2014-06-19 18:28,2014-06-19 18:28
옥계,2014-06-19,12,41803,40924,옥계,2014-06-19,12,2014-06-19,15552,490611,26700,26700,,1,1,1,착역변경 ,,2014-06-19 18:28,2014-06-19 18:28
옥계,2014-06-19,13,41803,40924,옥계,2014-06-19,13,2014-06-19,14600,849734,26700,26700,,1,1,1,착역변경 ,,2014-06-19 18:28,2014-06-19 18:28
옥계,2014-06-19,14,41803,40924,옥계,2014-06-19,14,2014-06-19,14599,849333,26700,26700,,1,1,1,착역변경 ,,2014-06-19 18:28,2014-06-19 18:28
옥계,2014-06-19,15,41803,40924,옥계,2014-06-19,15,2014-06-19,14598,848681,26700,26700,,1,1,1,착역변경 ,,2014-06-19 18:28,2014-06-19 18:28
옥계,2014-06-19,16,41803,40924,옥계,2014-06-19,16,2014-06-19,14597,848358,26700,26700,,1,1,1,착역변경 ,,2014-06-19 18:28,2014-06-19 18:28
옥계,2014-06-19,17,41803,40924,옥계,2014-06-19,17,2014-06-19,14596,847586,26700,26700,,1,1,1,착역변경 ,,2014-06-19 18:28,2014-06-19 18:28
옥계,2014-06-19,18,41803,40924,옥계,2014-06-19,18,2014-06-19,14595,847313,26700,26700,,1,1,1,착역변경 ,,2014-06-19 18:28,2014-06-19 18:28
옥계,2014-06-19,19,41803,40924,옥계,2014-06-19,19,2014-06-19,14594,839326,26700,26700,,1,1,1,착역변경 ,,2014-06-19 18:28,2014-06-19 18:28
옥계,2014-06-19,20,41803,40924,옥계,2014-06-19,20,2014-06-19,14593,491067,26700,26700,,1,1,1,착역변경 ,,2014-06-19 18:28,2014-06-19 18:28
장항,2014-06-20,1,41809,42934,장항,2014-06-20,1,2014-06-20,19918,20663,,26700,379900,1,1,1,탁송취소,,2014-06-20 14:10,2014-06-20 14:10
장항,2014-06-20,2,41809,42934,장항,2014-06-20,2,2014-06-20,19917,20570,,26700,379900,1,1,1,탁송취소,,2014-06-20 14:10,2014-06-20 14:10
장항,2014-06-20,3,41809,42934,장항,2014-06-20,3,2014-06-20,19916,20542,,26700,379900,1,1,1,탁송취소,,2014-06-20 14:10,2014-06-20 14:10
장항,2014-06-23,1,41813,44328,장항,2014-06-23,1,2014-06-23,29450,20872,,26700,379900,1,1,1,탁송취소,,2014-06-23 15:57,2014-06-23 15:57
장항,2014-06-23,2,41813,44328,장항,2014-06-23,2,2014-06-23,29451,20951,,26700,379900,1,1,1,탁송취소,,2014-06-23 15:59,2014-06-23 15:59
장항,2014-06-23,3,41813,44328,장항,2014-06-23,3,2014-06-23,29444,20637,,26700,379900,1,1,1,탁송취소,,2014-06-23 16:00,2014-06-23 16:00
부산진,2014-06-24,1,41813,44448,부산진,2014-06-24,1,2014-06-23,29408,76199,,26700,379900,1,1,1,탁송취소,,2014-06-24 13:21,2014-06-24 13:21
부산진,2014-06-24,2,41813,44448,부산진,2014-06-24,2,2014-06-23,29413,76247,,26700,379900,1,1,1,탁송취소,,2014-06-24 13:26,2014-06-24 13:26
부산진,2014-06-24,3,41813,44448,부산진,2014-06-24,3,2014-06-23,29414,76249,,26700,379900,1,1,1,탁송취소,,2014-06-24 13:26,2014-06-24 13:26
부산진,2014-06-24,4,41813,44448,부산진,2014-06-24,4,2014-06-23,29405,70902,,26700,379900,1,1,1,탁송취소,,2014-06-24 13:27,2014-06-24 13:27
부산진,2014-06-24,5,41813,44448,부산진,2014-06-24,5,2014-06-23,29403,70877,,26700,379900,1,1,1,탁송취소,,2014-06-24 13:27,2014-06-24 13:27
부산진,2014-06-24,6,41813,44448,부산진,2014-06-24,6,2014-06-23,29411,76213,,26700,379900,1,1,1,탁송취소,,2014-06-24 13:27,2014-06-24 13:27
부산진,2014-06-24,7,41813,44448,부산진,2014-06-24,7,2014-06-23,29407,70945,,26700,379900,1,1,1,탁송취소,,2014-06-24 13:28,2014-06-24 13:28
부산진,2014-06-24,8,41813,44448,부산진,2014-06-24,8,2014-06-23,29410,76211,,26700,379900,1,1,1,탁송취소,,2014-06-24 13:28,2014-06-24 13:28
부산진,2014-06-24,9,41813,44448,부산진,2014-06-24,9,2014-06-23,29412,76217,,26700,379900,1,1,1,탁송취소,,2014-06-24 13:29,2014-06-24 13:29
부산진,2014-06-24,10,41813,44448,부산진,2014-06-24,10,2014-06-23,29406,70903,,26700,379900,1,1,1,탁송취소,,2014-06-24 13:29,2014-06-24 13:29
부산진,2014-06-24,11,41813,44448,부산진,2014-06-24,11,2014-06-23,29404,70898,,26700,379900,1,1,1,탁송취소,,2014-06-24 13:29,2014-06-24 13:29
부산진,2014-06-24,12,41813,44448,부산진,2014-06-24,12,2014-06-23,29402,70530,,26700,379900,1,1,1,탁송취소,,2014-06-24 13:29,2014-06-24 13:29
부산진,2014-06-24,13,41813,44448,부산진,2014-06-24,13,2014-06-23,29409,76205,,26700,379900,1,1,1,탁송취소,,2014-06-24 13:30,2014-06-24 13:30
장항,2014-06-24,1,41813,44484,장항,2014-06-24,1,2014-06-24,33757,20770,,26700,379900,1,1,1,탁송취소,,2014-06-24 15:04,2014-06-24 15:04
장항,2014-06-24,2,41813,44484,장항,2014-06-24,2,2014-06-24,33760,20870,,26700,379900,1,1,1,탁송취소,,2014-06-24 15:04,2014-06-24 15:04
장항,2014-06-24,3,41813,44484,장항,2014-06-24,3,2014-06-24,33764,20965,,26700,379900,1,1,1,탁송취소,,2014-06-24 15:06,2014-06-24 15:06
장항,2014-06-25,1,41815,45005,장항,2014-06-25,1,2014-06-25,38187,20470,,26700,379900,1,1,1,탁송취소,,2014-06-25 15:00,2014-06-25 15:00
장항,2014-06-25,2,41815,45005,장항,2014-06-25,2,2014-06-25,38191,20590,,26700,379900,1,1,1,탁송취소,,2014-06-25 15:00,2014-06-25 15:00
장항,2014-06-25,3,41815,45005,장항,2014-06-25,3,2014-06-25,38189,20531,,26700,379900,1,1,1,탁송취소,,2014-06-25 15:01,2014-06-25 15:01
장항,2014-06-26,1,41815,45006,장항,2014-06-26,1,2014-06-26,42033,20978,,26700,379900,1,1,1,탁송취소,,2014-06-26 12:50,2014-06-26 12:50
장항,2014-06-26,2,41815,45006,장항,2014-06-26,2,2014-06-26,42030,20951,,26700,379900,1,1,1,탁송취소,,2014-06-26 12:50,2014-06-26 12:50
장항,2014-06-26,3,41815,45006,장항,2014-06-26,3,2014-06-26,42029,20872,,26700,379900,1,1,1,탁송취소,,2014-06-26 12:50,2014-06-26 12:50
장항,2014-06-26,4,41815,45006,장항,2014-06-26,4,2014-06-26,42027,20637,,26700,379900,1,1,1,탁송취소,,2014-06-26 12:50,2014-06-26 12:50
장항,2014-06-26,5,41815,45006,장항,2014-06-26,5,2014-06-26,42026,20611,,26700,379900,1,1,1,탁송취소,,2014-06-26 12:50,2014-06-26 12:50
장항,2014-06-26,6,41815,45006,장항,2014-06-26,6,2014-06-26,42025,20603,,26700,379900,1,1,1,탁송취소,,2014-06-26 12:50,2014-06-26 12:50
장항,2014-06-26,7,41815,45006,장항,2014-06-26,7,2014-06-26,42024,20594,,26700,379900,1,1,1,탁송취소,,2014-06-26 12:50,2014-06-26 12:50
석포,2014-06-30,1,41818,45775,석포,2014-06-30,1,2014-06-29,52301,948567,26700,26700,,1,1,1,착역변경 ,,2014-06-30 18:34,2014-06-30 18:34
옥계,2014-07-22,1,41841,53131,옥계,2014-07-22,1,2014-07-22,55460,849869,26700,26700,,1,1,1,착역변경 ,,2014-07-22 13:40,2014-07-22 14:31
삽교,2014-07-27,10,41846,54683,삽교,2014-07-27,19,2014-07-27,75171,763196,,26700,379900,1,1,1,탁송취소,,2014-07-27 14:57,2014-07-27 17:24
삽교,2014-07-27,11,41846,54683,삽교,2014-07-27,21,2014-07-27,75173,763317,,26700,379900,1,1,1,탁송취소,,2014-07-27 14:57,2014-07-27 17:24
삽교,2014-07-27,12,41846,54683,삽교,2014-07-27,23,2014-07-27,75176,770037,,26700,379900,1,1,1,탁송취소,,2014-07-27 14:58,2014-07-27 17:24
삽교,2014-07-27,13,41846,54683,삽교,2014-07-27,26,2014-07-27,75178,770045,,26700,379900,1,1,1,탁송취소,,2014-07-27 14:58,2014-07-27 17:24
삽교,2014-07-27,14,41846,54683,삽교,2014-07-27,28,2014-07-27,75180,975225,,26700,379900,1,1,1,탁송취소,,2014-07-27 14:59,2014-07-27 17:25
삽교,2014-07-27,15,41846,54683,삽교,2014-07-27,30,2014-07-27,75182,975228,,26700,379900,1,1,1,탁송취소,,2014-07-27 14:59,2014-07-27 17:25
삽교,2014-07-27,16,41846,54683,삽교,2014-07-27,32,2014-07-27,75185,975236,,26700,379900,1,1,1,탁송취소,,2014-07-27 14:59,2014-07-27 17:25
삽교,2014-07-27,17,41846,54683,삽교,2014-07-27,35,2014-07-27,75188,975270,,26700,379900,1,1,1,탁송취소,,2014-07-27 15:00,2014-07-27 17:25
삽교,2014-07-27,18,41846,54683,삽교,2014-07-27,38,2014-07-27,75190,975277,,26700,379900,1,1,1,탁송취소,,2014-07-27 15:00,2014-07-27 17:25
삽교,2014-07-27,19,41846,54683,삽교,2014-07-27,40,2014-07-27,75192,976125,,26700,379900,1,1,1,탁송취소,,2014-07-27 15:00,2014-07-27 17:25
삽교,2014-07-27,20,41846,54683,삽교,2014-07-27,42,2014-07-27,75194,976256,,26700,379900,1,1,1,탁송취소,,2014-07-27 15:01,2014-07-27 17:26
삽교,2014-07-27,21,41846,54683,삽교,2014-07-27,44,2014-07-27,75196,976420,,26700,379900,1,1,1,탁송취소,,2014-07-27 15:01,2014-07-27 17:26
삽교,2014-07-27,22,41846,54683,삽교,2014-07-27,46,2014-07-27,75198,976520,,26700,379900,1,1,1,탁송취소,,2014-07-27 15:02,2014-07-27 17:26
삽교,2014-07-27,23,41846,54683,삽교,2014-07-27,48,2014-07-27,75201,976744,,26700,379900,1,1,1,탁송취소,,2014-07-27 15:02,2014-07-27 17:26
삽교,2014-07-27,1,41846,54683,삽교,2014-07-27,1,2014-07-27,75153,70140,,26700,379900,1,1,1,탁송취소,,2014-07-27 14:47,2014-07-27 17:27
삽교,2014-07-27,2,41846,54683,삽교,2014-07-27,3,2014-07-27,75155,70246,,26700,379900,1,1,1,탁송취소,,2014-07-27 14:49,2014-07-27 17:27
삽교,2014-07-27,3,41846,54683,삽교,2014-07-27,5,2014-07-27,75157,70291,,26700,379900,1,1,1,탁송취소,,2014-07-27 14:49,2014-07-27 17:27
삽교,2014-07-27,4,41846,54683,삽교,2014-07-27,7,2014-07-27,75159,70300,,26700,379900,1,1,1,탁송취소,,2014-07-27 14:50,2014-07-27 17:27
삽교,2014-07-27,5,41846,54683,삽교,2014-07-27,9,2014-07-27,75161,70443,,26700,379900,1,1,1,탁송취소,,2014-07-27 14:50,2014-07-27 17:27
삽교,2014-07-27,6,41846,54683,삽교,2014-07-27,11,2014-07-27,75163,70937,,26700,379900,1,1,1,탁송취소,,2014-07-27 14:51,2014-07-27 17:27
삽교,2014-07-27,7,41846,54683,삽교,2014-07-27,13,2014-07-27,75165,76092,,26700,379900,1,1,1,탁송취소,,2014-07-27 14:53,2014-07-27 17:27
삽교,2014-07-27,8,41846,54683,삽교,2014-07-27,15,2014-07-27,75167,76103,,26700,379900,1,1,1,탁송취소,,2014-07-27 14:56,2014-07-27 17:28
삽교,2014-07-27,9,41846,54683,삽교,2014-07-27,17,2014-07-27,75169,763083,,26700,379900,1,1,1,탁송취소,,2014-07-27 14:56,2014-07-27 17:28
덕산,2014-08-06,1,41857,57835,덕산,2014-08-06,1,2014-08-06,29013,499631,,26700,379900,1,1,1,탁송취소,,2014-08-06 13:43,2014-08-06 14:19
약목,2014-08-13,1,41842,53588,약목,2014-08-13,1,2014-07-23,60062,590470,26700,26700,,1,1,1,착역변경 ,,2014-08-13 10:53,2014-08-13 10:53
약목,2014-08-13,2,41842,53588,약목,2014-08-13,2,2014-07-23,60061,590381,26700,26700,,1,1,1,착역변경 ,,2014-08-13 10:53,2014-08-13 10:53
약목,2014-08-13,3,41842,53588,약목,2014-08-13,3,2014-07-23,60060,590319,26700,26700,,1,1,1,착역변경 ,,2014-08-13 10:53,2014-08-13 10:53
북전주,2014-08-15,3,41864,59963,북전주,2014-08-15,1,2014-08-14,56663,760819,,26700,379900,1,1,1,탁송취소,,2014-08-15 12:14,2014-08-15 12:31
옥계,2014-08-25,1,41871,12152,옥계,2014-08-25,1,2014-08-25,10811,490886,,26700,379900,1,1,1,탁송취소,,2014-08-25 15:16,2014-08-25 15:16
옥계,2014-08-25,2,41871,12152,옥계,2014-08-25,2,2014-08-25,10812,839516,,26700,379900,1,1,1,탁송취소,,2014-08-25 15:17,2014-08-25 15:17
옥계,2014-08-25,3,41871,12152,옥계,2014-08-25,3,2014-08-25,10813,839607,,26700,379900,1,1,1,탁송취소,,2014-08-25 15:18,2014-08-25 15:18
옥계,2014-08-25,4,41871,12152,옥계,2014-08-25,4,2014-08-25,10814,848422,,26700,379900,1,1,1,탁송취소,,2014-08-25 15:18,2014-08-25 15:18
옥계,2014-08-25,5,41871,12152,옥계,2014-08-25,5,2014-08-25,10815,848627,,26700,379900,1,1,1,탁송취소,,2014-08-25 15:20,2014-08-25 15:20
옥계,2014-08-25,6,41871,12152,옥계,2014-08-25,6,2014-08-25,10816,849186,,26700,379900,1,1,1,탁송취소,,2014-08-25 15:20,2014-08-25 15:20
옥계,2014-08-25,7,41871,12152,옥계,2014-08-25,7,2014-08-25,10817,849315,,26700,379900,1,1,1,탁송취소,,2014-08-25 15:20,2014-08-25 15:20
옥계,2014-08-25,8,41871,12152,옥계,2014-08-25,8,2014-08-25,10818,849572,,26700,379900,1,1,1,탁송취소,,2014-08-25 15:21,2014-08-25 15:21
옥계,2014-08-25,9,41871,12152,옥계,2014-08-25,9,2014-08-25,11350,490802,,26700,379900,1,1,1,탁송취소,,2014-08-25 15:22,2014-08-25 15:22
옥계,2014-08-25,10,41871,12152,옥계,2014-08-25,10,2014-08-25,11351,490984,,26700,379900,1,1,1,탁송취소,,2014-08-25 15:22,2014-08-25 15:22
옥계,2014-08-25,11,41871,12152,옥계,2014-08-25,11,2014-08-25,11352,491005,,26700,379900,1,1,1,탁송취소,,2014-08-25 15:23,2014-08-25 15:23
옥계,2014-08-25,12,41871,12152,옥계,2014-08-25,12,2014-08-25,11353,839511,,26700,379900,1,1,1,탁송취소,,2014-08-25 15:24,2014-08-25 15:24
옥계,2014-08-25,13,41871,12152,옥계,2014-08-25,13,2014-08-25,11354,847359,,26700,379900,1,1,1,탁송취소,,2014-08-25 15:24,2014-08-25 15:24
옥계,2014-08-25,14,41871,12152,옥계,2014-08-25,14,2014-08-25,11355,848012,,26700,379900,1,1,1,탁송취소,,2014-08-25 15:25,2014-08-25 15:25
옥계,2014-08-25,15,41871,12152,옥계,2014-08-25,15,2014-08-25,11356,848022,,26700,379900,1,1,1,탁송취소,,2014-08-25 15:25,2014-08-25 15:25
옥계,2014-08-25,16,41871,12152,옥계,2014-08-25,16,2014-08-25,11357,848038,,26700,379900,1,1,1,탁송취소,,2014-08-25 15:26,2014-08-25 15:26
옥계,2014-08-25,17,41871,12152,옥계,2014-08-25,17,2014-08-25,11358,848092,,26700,379900,1,1,1,탁송취소,,2014-08-25 15:27,2014-08-25 15:27
옥계,2014-08-25,18,41871,12152,옥계,2014-08-25,18,2014-08-25,11359,849160,,26700,379900,1,1,1,탁송취소,,2014-08-25 15:27,2014-08-25 15:27
옥계,2014-08-25,19,41871,12152,옥계,2014-08-25,19,2014-08-25,11360,849221,,26700,379900,1,1,1,탁송취소,,2014-08-25 15:28,2014-08-25 15:28
옥계,2014-08-25,20,41871,12152,옥계,2014-08-25,20,2014-08-25,11361,849679,,26700,379900,1,1,1,탁송취소,,2014-08-25 15:28,2014-08-25 15:28
김천,2014-09-19,1,41901,19907,김천,2014-09-19,1,2014-09-19,10035,12904,,26700,379900,1,1,1,탁송취소,3027,2014-09-19 17:07,2014-09-19 17:07
김천,2014-09-19,2,41901,19901,김천,2014-09-19,2,2014-09-19,10015,T7692 ,,26700,379900,1,1,1,탁송취소,3027,2014-09-19 17:08,2014-09-19 17:08
김천,2014-09-19,3,41901,19901,김천,2014-09-19,3,2014-09-19,10016,T7693 ,,26700,379900,1,1,1,탁송취소,3027,2014-09-19 17:09,2014-09-19 17:09
김천,2014-09-19,4,41901,19901,김천,2014-09-19,4,2014-09-19,10017,T7694 ,,26700,379900,1,1,1,탁송취소,3027,2014-09-19 17:10,2014-09-19 17:10
김천,2014-09-19,5,41901,19901,김천,2014-09-19,5,2014-09-19,10018,T7695 ,,26700,379900,1,1,1,탁송취소,3027,2014-09-19 17:11,2014-09-19 17:11
김천,2014-09-19,6,41901,19901,김천,2014-09-19,6,2014-09-19,10019,T7696 ,,26700,379900,1,1,1,탁송취소,3027,2014-09-19 17:12,2014-09-19 17:12
김천,2014-09-19,7,41901,19901,김천,2014-09-19,7,2014-09-19,10020,T7697 ,,26700,379900,1,1,1,탁송취소,3027,2014-09-19 17:12,2014-09-19 17:12
김천,2014-09-19,8,41901,19901,김천,2014-09-19,8,2014-09-19,10021,T7698 ,,26700,379900,1,1,1,탁송취소,3027,2014-09-19 17:13,2014-09-19 17:13
김천,2014-09-19,9,41901,19901,김천,2014-09-19,9,2014-09-19,10022,T7699 ,,26700,379900,1,1,1,탁송취소,3027,2014-09-19 17:13,2014-09-19 17:13
김천,2014-09-19,11,41901,19901,김천,2014-09-19,11,2014-09-19,10023,T7700 ,,26700,379900,1,1,1,탁송취소,3027,2014-09-19 17:14,2014-09-19 17:14
김천,2014-09-19,12,41901,19901,김천,2014-09-19,12,2014-09-19,10024,T7701 ,,26700,379900,1,1,1,탁송취소,3027,2014-09-19 17:15,2014-09-19 17:15
김천,2014-09-19,13,41901,19901,김천,2014-09-19,13,2014-09-19,10025,T7702 ,,26700,379900,1,1,1,탁송취소,3027,2014-09-19 17:15,2014-09-19 17:15
김천,2014-09-19,14,41901,19901,김천,2014-09-19,14,2014-09-19,10026,T7703 ,,26700,379900,1,1,1,탁송취소,3027,2014-09-19 17:19,2014-09-19 17:19
김천,2014-09-19,15,41901,19901,김천,2014-09-19,15,2014-09-19,10027,T7704 ,,26700,379900,1,1,1,탁송취소,3027,2014-09-19 17:19,2014-09-19 17:19
김천,2014-09-19,16,41901,19901,김천,2014-09-19,16,2014-09-19,10028,T7705 ,,26700,379900,1,1,1,탁송취소,3027,2014-09-19 17:20,2014-09-19 17:20
김천,2014-09-19,17,41901,19901,김천,2014-09-19,17,2014-09-19,10029,T7706 ,,26700,379900,1,1,1,탁송취소,3027,2014-09-19 17:20,2014-09-19 17:20
김천,2014-09-19,18,41901,19901,김천,2014-09-19,18,2014-09-19,10030,T7707 ,,26700,379900,1,1,1,탁송취소,3027,2014-09-19 17:21,2014-09-19 17:21
김천,2014-09-19,19,41901,19901,김천,2014-09-19,19,2014-09-19,10031,T7708 ,,26700,379900,1,1,1,탁송취소,3027,2014-09-19 17:21,2014-09-19 17:21
김천,2014-09-19,20,41901,19901,김천,2014-09-19,20,2014-09-19,10032,T7709 ,,26700,379900,1,1,1,탁송취소,3027,2014-09-19 17:21,2014-09-19 17:21
김천,2014-09-19,21,41901,19901,김천,2014-09-19,21,2014-09-19,10033,T7710 ,,26700,379900,1,1,1,탁송취소,3027,2014-09-19 17:22,2014-09-19 17:22
김천,2014-09-19,22,41901,19901,김천,2014-09-19,22,2014-09-19,10034,T7711 ,,26700,379900,1,1,1,탁송취소,3027,2014-09-19 17:22,2014-09-19 17:22
김천,2014-09-19,10,41901,19901,김천,2014-09-19,10,2014-09-19,10022,T7699 ,,26700,379900,1,1,1,탁송취소,3027,2014-09-19 17:13,2014-09-19 17:23
덕산,2014-09-25,1,41904,20807,덕산,2014-09-25,7,2014-09-24,27961,499621,26700,26700,,1,1,1,착역변경 ,,2014-09-25 17:21,2014-09-25 17:21
덕산,2014-09-25,2,41904,20807,덕산,2014-09-25,8,2014-09-24,27961,499621,26700,26700,,1,1,1,착역변경 ,,2014-09-25 17:26,2014-09-25 17:26
덕산,2014-09-25,3,41904,20801,덕산,2014-09-25,9,2014-09-24,27960,499712,26700,26700,,1,1,1,착역변경 ,,2014-09-25 17:27,2014-09-25 17:27
옥계,2014-10-02,2,41908,22152,옥계,2014-10-02,1,2014-10-02,58966,849089,,26700,379900,1,1,1,탁송취소,,2014-10-02 21:53,2014-10-02 21:53
옥계,2014-10-02,3,41908,22152,옥계,2014-10-02,2,2014-10-02,58965,849057,,26700,379900,1,1,1,탁송취소,,2014-10-02 21:53,2014-10-02 21:53
옥계,2014-10-02,4,41908,22152,옥계,2014-10-02,3,2014-10-02,58964,849020,,26700,379900,1,1,1,탁송취소,,2014-10-02 21:53,2014-10-02 21:53
옥계,2014-10-02,5,41908,22152,옥계,2014-10-02,4,2014-10-02,58963,847545,,26700,379900,1,1,1,탁송취소,,2014-10-02 21:53,2014-10-02 21:53
옥계,2014-10-02,6,41908,22152,옥계,2014-10-02,5,2014-10-02,58962,847509,,26700,379900,1,1,1,탁송취소,,2014-10-02 21:53,2014-10-02 21:53
옥계,2014-10-02,7,41908,22152,옥계,2014-10-02,6,2014-10-02,58961,839575,,26700,379900,1,1,1,탁송취소,,2014-10-02 21:53,2014-10-02 21:53
옥계,2014-10-02,8,41908,22152,옥계,2014-10-02,7,2014-10-02,58960,839508,,26700,379900,1,1,1,탁송취소,,2014-10-02 21:53,2014-10-02 21:53
옥계,2014-10-02,9,41908,22152,옥계,2014-10-02,8,2014-10-02,58959,491070,,26700,379900,1,1,1,탁송취소,,2014-10-02 21:53,2014-10-02 21:53
옥계,2014-10-02,10,41908,22152,옥계,2014-10-02,9,2014-10-02,58958,490935,,26700,379900,1,1,1,탁송취소,,2014-10-02 21:53,2014-10-02 21:53
옥계,2014-10-02,11,41908,22152,옥계,2014-10-02,10,2014-10-02,58957,490664,,26700,379900,1,1,1,탁송취소,,2014-10-02 21:53,2014-10-02 21:53
